name;alias;description;group_type;department;group_id;sku;unit;price;VAT;purchase_price;available;reserved;last_reserved_at
Вакцинация госуслуга (Ежегодно взрослые);;;Услуги госзадание;;;;процедура;0;;;;;
Вакцинация госуслуга (Первично взрослые с бешенством);;;Услуги госзадание;;;;процедура;0;;;;;
Вакцинация госуслуга (Щенок с бешенством);;;Услуги госзадание;;;;процедура;0;;;;;
Вакцинация платная (1-й раз взрослые с бешенством);;;Услуги платные;;;;1 голова;670;;;;;
Вакцинация платная (1-й раз молодняк без бешенства);;;Услуги платные;;;;1 голова;670;;;;;
Вакцинация платная (2-й раз молодняк с бешенством);;;Услуги платные;;;;1 процедура;670;;;;;
Вакцинация платная (ежегодно взрослые);;;Услуги платные;;;;1 процедура;670;;;;;
Вакцинация платная по ЕКП (кошки, против бешенства);;;Услуги платные;;;;1 голова;566;;;;;
Госуслуга дегельминтизация (Азинокс + 2020);;;Услуги госзадание;;;;1 таблетка;0;;;;;
Госуслуга дегельминтизация (Празител 2020);;;Услуги госзадание;;;;1 таблетка;0;;;;;
Госуслуга Подготовка сертификата вакцинации (нового);;;Услуги госзадание;;;;документ;0;;;;;
Госуслуга Подготовка сертификата вакцинации (переоформление);;;Услуги госзадание;;;;документ;0;;;;;
Госуслуга Электронное мечение (2020);;;Услуги госзадание;;;;процедура;0;;;;;
